Parent Company,Year,Total Direct Emissions,Total Supplier Emissions,Direct Point Emitters,Onshore Oil & Gas Prod.,Gathering & Boosting,Transmission Pipelines,LDC - Direct Emissions,SF6 from Elec. Equip.,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,Facility Count
FORMOSA PLASTICS CORP USA,2011,5631375.364,3557735.1,5631375.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557735.1,0.0,5
FORMOSA PLASTICS CORP USA,2012,5667069.694,5696218.0,5667069.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5696218.0,0.0,5
FORMOSA PLASTICS CORP USA,2013,5295788.03,4007564.1,5295788.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007564.1,0.0,5
FORMOSA PLASTICS CORP USA,2014,4627937.836,2833113.9,4627937.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833113.9,0.0,5
FORMOSA PLASTICS CORP USA,2015,4811893.19,4198616.4,4811893.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4198616.4,0.0,5
FORMOSA PLASTICS CORP USA,2016,4612029.512,2341318.5,4612029.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2341318.5,0.0,5
FORMOSA PLASTICS CORP USA,2017,4250816.86,1649402.5,4250816.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649402.5,0.0,5
FORMOSA PLASTICS CORP USA,2018,4901061.144,2865828.9,4901061.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865828.9,0.0,5
FORMOSA PLASTICS CORP USA,2019,5061650.348,3260312.7,5061650.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260312.7,0.0,4
FORMOSA PLASTICS CORP USA,2020,4077023.678,884719.8,4077023.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884719.8,0.0,4
FORMOSA PLASTICS CORP USA,2021,6145984.98,0.0,6145984.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
FORMOSA PLASTICS CORP USA,2022,5759249.82,0.0,5759249.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
FORMOSA PLASTICS CORP USA,2023,6434339.168,0.0,6434339.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
FORT HILL NATURAL GAS AUTHORITY,2010,0.0,324736.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324736.1,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2011,0.0,302293.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302293.6,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2012,0.0,270303.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270303.8,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2013,0.0,313002.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313002.3,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2014,0.0,322591.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322591.6,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2015,0.0,289789.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289789.8,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2016,0.0,287316.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287316.8,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2017,0.0,276713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276713.0,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2018,0.0,318891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318891.0,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2019,0.0,301889.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301889.1,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2020,0.0,279288.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279288.4,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2021,0.0,313182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313182.0,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2022,0.0,361966.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361966.8,0.0,0.0,1
FORT HILL NATURAL GAS AUTHORITY,2023,0.0,343251.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343251.9,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2010,0.0,27386.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27386.5,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2011,0.0,22721.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22721.6,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2012,0.0,20269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20269.0,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2013,0.0,24096.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24096.9,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2014,0.0,25739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25739.0,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2015,0.0,22260.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22260.9,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2016,0.0,22954.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22954.6,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2017,0.0,23562.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23562.9,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2018,0.0,28745.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28745.4,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2019,0.0,32134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32134.5,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2020,0.0,29584.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29584.9,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2021,0.0,29814.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29814.8,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2022,0.0,29199.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29199.6,0.0,0.0,1
FORT VALLEY UTILITY COMMISSION,2023,0.0,28135.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28135.6,0.0,0.0,1
FORTERRA INC,2010,67967.822,0.0,67967.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTERRA INC,2011,60417.394,0.0,60417.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTERRA INC,2012,61286.832,0.0,61286.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTERRA INC,2013,56188.408,0.0,56188.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTERRA INC,2014,12949.43,0.0,12949.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTERRA INC,2015,1641.944,0.0,1641.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTERRA INC,2016,683.348,0.0,683.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTERRA INC,2017,683.348,0.0,683.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTISTAR LLC,2010,84822.806,0.0,84822.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2011,73997.724,0.0,73997.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2012,842925.31,0.0,842925.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2013,229009.118,0.0,229009.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2014,231965.658,0.0,231965.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2015,180097.286,0.0,180097.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2016,354010.088,0.0,354010.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2017,91333.548,0.0,91333.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2018,253137.362,0.0,253137.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2019,130992.502,0.0,130992.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FORTISTAR LLC,2020,93089.268,0.0,93089.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FORTISTAR LLC,2021,28446.348,0.0,28446.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FORTISTAR LLC,2022,123797.54,0.0,123797.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FORTISTAR LLC,2023,82332.842,0.0,82332.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FORTRESS INVESTMENT GROUP,2010,28940.9639,0.0,28940.9639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2011,39801.2436,0.0,39801.2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2012,36801.8671,0.0,36801.8671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2013,11961.3707,0.0,11961.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2014,11212.7662,0.0,11212.7662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2015,16259.4048,0.0,16259.4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2016,17757.401,0.0,17757.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2017,13125.6277,0.0,13125.6277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2018,8396.5501,0.0,8396.5501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2019,848.3497,0.0,848.3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTRESS INVESTMENT GROUP,2020,4.7357,0.0,4.7357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2010,40.1215,0.0,40.1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2011,30.7703,0.0,30.7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2012,33.9782,0.0,33.9782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2013,29.4151,0.0,29.4151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2014,40.7162,0.0,40.7162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2015,34.3027,0.0,34.3027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2016,38.0464,0.0,38.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2017,27.2009,0.0,27.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2018,33.1858,0.0,33.1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2019,35.0255,0.0,35.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2020,31.338,0.0,31.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2021,33.4536,0.0,33.4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2022,36.3195,0.0,36.3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE FARMING CO,2023,39.5742,0.0,39.5742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FORTUNE NATURAL RESOURCES CORP,2010,78.3469,89.5211,78.3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5211,0.0,1
FORTUNE NATURAL RESOURCES CORP,2011,353.4477,93.8735,353.4477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8735,0.0,1
FORTUNE NATURAL RESOURCES CORP,2012,323.2379,87.3756,323.2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.3756,0.0,1
FORTUNE NATURAL RESOURCES CORP,2013,366.3655,88.1289,366.3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.1289,0.0,1
FORTUNE NATURAL RESOURCES CORP,2014,349.2069,75.5216,349.2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5216,0.0,1
FORTUNE NATURAL RESOURCES CORP,2015,333.2349,77.9824,333.2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9824,0.0,1
FORTUNE NATURAL RESOURCES CORP,2016,280.9779,62.2098,280.9779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2098,0.0,1
FORTUNE NATURAL RESOURCES CORP,2017,249.1046,48.7341,249.1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7341,0.0,1
FORTUNE NATURAL RESOURCES CORP,2018,241.5142,45.8597,241.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8597,0.0,1
FORTUNE NATURAL RESOURCES CORP,2019,226.4401,48.5542,226.4401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5542,0.0,1
FORTUNE NATURAL RESOURCES CORP,2020,213.933,69.6961,213.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.6961,0.0,1
FORTUNE NATURAL RESOURCES CORP,2021,197.9262,2668.5041,197.9262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.5041,0.0,1
FORTUNE NATURAL RESOURCES CORP,2022,180.4779,1392.8706,180.4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.8706,0.0,1
FORTUNE NATURAL RESOURCES CORP,2023,199.1866,1334.1799,199.1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.1799,0.0,1
FOSTER FARMS,2010,37903.608,0.0,37903.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOSTER FARMS,2011,94436.54,0.0,94436.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2012,102730.222,0.0,102730.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2013,92670.678,0.0,92670.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2014,112518.578,0.0,112518.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2015,101732.626,0.0,101732.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2016,72813.976,0.0,72813.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2017,73134.642,0.0,73134.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2018,72225.87,0.0,72225.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2019,80959.124,0.0,80959.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2020,131879.71,0.0,131879.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2021,98742.944,0.0,98742.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2022,313755.186,0.0,313755.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOSTER FARMS,2023,167191.766,0.0,167191.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOUNDATION ENERGY CO,2011,103777.074,0.0,0.0,103777.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOUNDATION ENERGY CO,2012,211021.204,0.0,0.0,211021.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOUNDATION ENERGY CO,2013,232575.774,0.0,0.0,232575.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOUNDATION ENERGY CO,2014,216843.532,0.0,0.0,216843.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY CO,2015,149348.388,0.0,0.0,149348.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY CO,2016,180589.814,0.0,0.0,180589.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY CO,2017,174413.076,0.0,0.0,174413.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY CO,2018,107020.504,0.0,0.0,107020.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY CO,2019,91671.05,0.0,0.0,91671.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY CO,2020,84298.982,0.0,0.0,84298.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY CO,2021,63722.722,0.0,0.0,63722.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOUNDATION ENERGY CO,2022,394.898,0.0,0.0,394.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOUNDATION ENERGY MANAGEMENT LLC,2011,95643.132,0.0,0.0,95643.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOUNDATION ENERGY MANAGEMENT LLC,2012,83668.838,0.0,0.0,83668.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOUNDATION ENERGY MANAGEMENT LLC,2013,28361.736,0.0,0.0,28361.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOUNDATION ENERGY MANAGEMENT LLC,2014,35019.082,0.0,0.0,35019.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOUNDATION ENERGY MANAGEMENT LLC,2015,72578.916,0.0,0.0,72578.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOUNDATION ENERGY MANAGEMENT LLC,2016,78361.732,0.0,0.0,38761.338,39600.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOUNDATION ENERGY MANAGEMENT LLC,2017,184347.206,0.0,0.0,142181.808,42165.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY MANAGEMENT LLC,2018,199444.668,0.0,0.0,128951.07,70493.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY MANAGEMENT LLC,2019,194307.982,0.0,0.0,129361.068,64946.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY MANAGEMENT LLC,2020,183591.818,0.0,0.0,123788.3,59803.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY MANAGEMENT LLC,2021,196421.744,0.0,0.0,140409.114,56012.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
FOUNDATION ENERGY MANAGEMENT LLC,2022,84269.316,0.0,0.0,84269.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUNDATION ENERGY MANAGEMENT LLC,2023,58976.206,0.0,0.0,58976.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FOUR WINDS MIDSTREAM LLC,2016,69541.962,0.0,0.0,0.0,69541.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOUR WINDS MIDSTREAM LLC,2017,109511.6,0.0,0.0,0.0,109511.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOUR WINDS MIDSTREAM LLC,2018,94824.24,0.0,0.0,0.0,94824.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FOURPOINT ENERGY LLC,2018,70710.524,0.0,0.0,0.0,70710.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOURPOINT ENERGY LLC,2019,57563.572,0.0,0.0,0.0,57563.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOURPOINT ENERGY LLC,2020,77210.178,0.0,0.0,0.0,77210.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOURPOINT ENERGY LLC,2021,59812.018,0.0,0.0,0.0,59812.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOURPOINT ENERGY LLC,2022,65896.894,0.0,0.0,0.0,65896.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FOURPOINT ENERGY LLC,2023,97720.52,0.0,0.0,36534.456,61186.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FPL GROUP INC,2010,8040013.342,0.0,8040013.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FPL GROUP INC,2011,7683597.7801,0.0,7673517.432,0.0,0.0,0.0,0.0,10080.3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FPL GROUP INC,2012,8235185.0542,0.0,8227456.318,0.0,0.0,0.0,0.0,7728.7362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FPL GROUP INC,2013,6955342.7442,0.0,6916631.292,28993.2,0.0,0.0,0.0,9718.2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
FPL GROUP INC,2014,7347276.165,0.0,7304304.348,34038.106,0.0,0.0,0.0,8933.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
FPL GROUP INC,2015,6998371.5183,0.0,6984918.322,3069.09,0.0,0.0,0.0,10384.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
FPL GROUP INC,2016,7162325.256,0.0,7154377.376,0.0,7947.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FPL GROUP INC,2017,7366451.518,0.0,7354639.944,0.0,11811.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
FPL GROUP INC,2018,7507443.744,0.0,7507443.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FPL GROUP INC,2019,6843642.736,0.0,6843642.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
FPL GROUP INC,2020,7339359.274,0.0,7339359.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
