Direct Point Emitters,Facility Id,Facility Name,GHG Quantity Associated with CO2 Supply ,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Produced,Gathering & Boosting,LDC - Direct Emissions,Onshore Oil & Gas Prod.,SF6 from Elec. Equip.,Transmission Pipelines,Year,Parent Company,Parent Ownership %,Total Direct Emissions,Total Supplier Emissions
77237.0,1002990,LEE/HENDRY COUNTY REGIONAL SOLID WASTE DISPOSAL FACILITY,,,,,,,,,,,,,2014,Lee County Board of County Commissioners ,100.0,77237.0,0.0
29724.688,1002991,GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,,,,,,,,,,,,,2014,GOODYEAR TIRE & RUBBER CO,100.0,29724.688,0.0
135450.75,1002992,CHIQUITA CANYON SLF,,,,,,,,,,,,,2014,"WASTE CONNECTIONS, INC",100.0,135450.75,0.0
55067.792,1002993,HUNTSMAN PETROCHEMICAL LLC,,,,,,,,,,,,,2014,Huntsman Petrochemical LLC,100.0,55067.792,0.0
362102.324,1002994,"PETE LIEN & SONS, INC.",,,,,,,,,,,,,2014,PETE LIEN & SONS INC,100.0,362102.324,0.0
150704.532,1002995,"LITTLE SIOUX CORN PROCESSORS, LLC",,,,,,,,,,,,,2014,"LITTLE SIOUX CORN PROCESSORS, LLLP",100.0,150704.532,0.0
190726.64,1002996,CGS Services Inc.,,,,,,,,,,,,,2014,CGS SERVICES INC,100.0,190726.64,0.0
35320.668,1002997,COOPER TIRE COMPANY,,,,,,,,,,,,,2014,Cooper Tire & Rubber Company,100.0,35320.668,0.0
,1002998,Lawrenceburg Utility Systems,0.0,0.0,0.0,35998.6,0.0,0.0,0.0,,,,,,2014,LAWRENCEBURG UTILITY SYSTEMS,100.0,0.0,35998.6
3589.436,1002999,BAYOU SALE PRODUCTION FACILITY - BAYOU SALE FIELD,,,,,,,,,,,,,2014,EnergyQuest II LLC,100.0,3589.436,0.0
25828.996,1003000,TIMBALIER BAY PRODUCTION COMPLEX,,,,,,,,,,,,,2014,"Tana Exploration Company, LLC",100.0,25828.996,0.0
65434.0,1003001,TEXOMA AREA SOLID WASTE AUTHORITY LANDFI,,,,,,,,,,,,,2014,TEXOMA AREA SOLID WASTE AUTHORITY,100.0,65434.0,0.0
1742903.118,1003002,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,,,,,,,,,,,,,2014,RC LONESTAR INC,100.0,1742903.118,0.0
48466.468,1003003,Eco Services Baton Rouge Site,,,,,,,,,,,,,2014,Eco Services Operations LLC,100.0,48466.468,0.0
1220551.032,1003005,CARMEUSE LIME BLACK RIVER OPERATION,,,,,,,,,,,,,2014,"Carmeuse Lime, Inc.",100.0,1220551.032,0.0
10520.16,1003006,Epic Midstream Savannah - North,,,,,,,,,,,,,2014,Axeon Specialty Products,100.0,10520.16,0.0
18569.68,1003007,"Sekisui Specialty Chemicals America, LLC - Pasadena",,,,,,,,,,,,,2014,AIR PRODUCTS & CHEMICALS INC,100.0,18569.68,0.0
1004991.846,1003008,Holcim (US) Inc. - Portland Plant,,,,,,,,,,,,,2014,Holcim (US) Inc.,100.0,1004991.846,0.0
201205.64,1003009,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,,,,,,,,,,,,,2014,AIR PRODUCTS & CHEMICALS INC,100.0,201205.64,0.0
28178.744,1003011,Cottonwood Point Compressor Station,,,,,,,,,,,,,2014,"WILLIAMS PARTNERS, LP",100.0,28178.744,0.0
871910.8,1003013,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,,,,,,,,,,,,,2014,AIR PRODUCTS & CHEMICALS INC,100.0,871910.8,0.0
25386.304,1003014,Hayes Gulch Compressor Station,,,,,,,,,,,,,2014,"WILLIAMS PARTNERS, LP",100.0,25386.304,0.0
40987.348,1003016,Kingsburg Cogeneration Facility,,,,,,,,,,,,,2014,"PE - KINGSBURG, LLC; KINGSBURG ENERGY, LLC",99.0; 1.0,40987.348,0.0
24960.756,1003022,Clough Compressor Station,,,,,,,,,,,,,2014,"WILLIAMS PARTNERS, LP",100.0,24960.756,0.0
360454.872,1003023,NORTHSTAR PROD FACILITY,,,,,,,,,,,,,2014,Hilcorp Alaska LLC,100.0,360454.872,0.0
,1003026,SEMCO Energy Gas Company,0.0,0.0,0.0,3436237.5,0.0,0.0,0.0,,29741.95,,,,2014,SEMCO ENERGY INC,100.0,29741.95,3436237.5
21191.8,1003028,NEW BATH LANDFILL,,,,,,,,,,,,,2014,Steuben County Department of Public Works,100.0,21191.8,0.0
22262.6,1003029,MADISON COUNTY LANDFILL,,,,,,,,,,,,,2014,Madison County Dept. of Solid Waste & Sanitation,100.0,22262.6,0.0
,1003030,City of Leesburg Gas LDC,0.0,0.0,0.0,60578.0,0.0,0.0,0.0,,,,,,2014,City of Leesburg,100.0,0.0,60578.0
3912.25,1003031,FRANKLIN COUNTY REGIONAL LANDFILL,,,,,,,,,,,,,2014,Conty of Franklin Solid Waste Mangement Authority,100.0,3912.25,0.0
20839.25,1003032,FORD COUNTY LANDFILL,,,,,,,,,,,,,2014,Ford County,100.0,20839.25,0.0
151066.85,1003033,AVA LANDFILL,,,,,,,,,,,,,2014,Oneida-Herkimer Solid Waste Management Authority,100.0,151066.85,0.0
8554.578,1003034,AUBURN SANITARY LANDFILL NO 2,,,,,,,,,,,,,2014,City of Auburn,100.0,8554.578,0.0
90223.5,1003035,Coastal Regional Solid Waste Management Authority,,,,,,,,,,,,,2014,COASTAL REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,100.0,90223.5,0.0
37378.3,1003036,CORTLAND COUNTY INTERIM II LANDFILL/WEST SIDE EXT,,,,,,,,,,,,,2014,Cortland COunty Highway Department,100.0,37378.3,0.0
40624.348,1003037,"SAINT-GOBAIN ABRASIVES and SAINT-GOBAIN CERAMICS & PLASTICS, INC.",,,,,,,,,,,,,2014,Saint-Gobain Corporation,100.0,40624.348,0.0
24570.9,1003038,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",,,,,,,,,,,,,2014,ADVANCED DISPOSAL SERVICES,100.0,24570.9,0.0
52667.75,1003039,Greenwood County Landfills,,,,,,,,,,,,,2014,Greenwood County,100.0,52667.75,0.0
24444.308,1003040,WYETH PHARMACEUTICALS,,,,,,,,,,,,,2014,Pfizer Inc.,100.0,24444.308,0.0
860839.208,1003041,CHEMOURS DELISLE PLANT,,,,,,,,,,,,,2014,E. I. du Pont de Nemours & Co.,100.0,860839.208,0.0
49447.164,1003042,Gold Bond - APL Plant,,,,,,,,,,,,,2014,NEW NGC INC,100.0,49447.164,0.0
3958036.726,1003043,Garyville Refinery,0.0,0.0,0.0,0.0,0.0,0.0,79165319.0,,,,,,2014,MARATHON PETROLEUM CO LP,100.0,3958036.726,79165319.0
25839.0,1003044,SAN ANGELO LANDFILL,,,,,,,,,,,,,2014,City of San Angelo Landfill,100.0,25839.0,0.0
33793.844,1003045,"Petro-Hunt, L.L.C.",0.0,0.0,304190.3,0.0,0.0,0.0,0.0,,,,,,2014,PETRO-HUNT LLC; Oxy; True Oil Company,70.69; 28.64244; 0.66371,33793.844,304190.3
1852.5,1003046,NORTH CENTER STREET LANDFILL,,,,,,,,,,,,,2014,Salt River Pima Maricopa Indian Community,100.0,1852.5,0.0
48945.316,1003047,Grizzly - BAILEY COMPRESSOR STATION,,,,,,,,,,,,,2014,"Vanguard Natural Resources, INCORPORATED",100.0,48945.316,0.0
275406.718,1003048,SAPPI FINE PAPER (S.D. WARREN ) MILL,,,,,,,,,,,,,2014,SDW HOLDINGS CORP,100.0,275406.718,0.0
732181.4,1003049,"LINDE GAS NORTH AMERICA LLC, CLEARLAKE PLANT",,,,,,,,,,,,,2014,"Linde Gas North America, LLC",100.0,732181.4,0.0
,1003050,Avista Corporation-WA,0.0,0.0,0.0,1318637.7,0.0,0.0,0.0,,15252.4,,,,2014,AVISTA CORP,100.0,15252.4,1318637.7
17854.91,1003051,PHILADELPHIA ROAD GENERATING,,,,,,,,,,,,,2014,EXELON CORP,100.0,17854.91,0.0
84223.388,1003052,GERDAU - FORT SMITH MILL,,,,,,,,,,,,,2014,GERDAU Special Steel North America,100.0,84223.388,0.0
50648.46,1003054,Watkins Compressor Station,,,,,,,,,,,,,2014,TALISMAN ENERGY USA INC,100.0,50648.46,0.0
38154.256,1003055,Putnam Compressor Station,,,,,,,,,,,,,2014,TALISMAN ENERGY USA INC,100.0,38154.256,0.0
29849.398,1003056,"Bridge Energy, LLC - Brea Stearns Facility",0.0,0.0,3921.8,0.0,0.0,0.0,0.0,,,,,,2014,"Linn Energy, LLC ",100.0,29849.398,3921.8
552723.75,1003058,Oaktown Fuels Mine No.1,,,,,,,,,,,,,2014,"Sunrise Coal, LLC",100.0,552723.75,0.0
,1003060,FPL Transmission and Distribution System,,,,,,,,,,,77027.52,,2014,NEXTERA ENERGY INC,100.0,77027.52,0.0
27620.496,1003061,Cargill Incorporated,,,,,,,,,,,,,2014,CARGILL INC,100.0,27620.496,0.0
84168.0,1003062,PANHANDLE EASTERN PIPE LINE CO - CENTRALIA,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,84168.0,0.0
39649.254,1003063,MERCURY MARINE FOND DU LAC COMPLEX,,,,,,,,,,,,,2014,BRUNSWICK CORP,100.0,39649.254,0.0
39672.632,1003064,PANHANDLE EASTERN PIPE LINE CO - HAVEN,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,39672.632,0.0
,1003065,Nitrous Oxide Corp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2014,Airgas,100.0,0.0,0.0
,1003066,National Fuel Gas Distribution Corporation,0.0,0.0,0.0,5503814.128,0.0,0.0,0.0,,201236.5,,,,2014,National Fuel Gas Company,100.0,201236.5,5503814.128
615200.37,1003067,GCC RIO GRANDE INC,,,,,,,,,,,,,2014,"GCC Rio Grande, INc.",100.0,615200.37,0.0
48523.944,1003068,PANHANDLE EASTERN PIPE LINE CO - LIBERAL,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,48523.944,0.0
89958.214,1003069,PANHANDLE EASTERN PIPE LINE CO - LOUISBURG,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,89958.214,0.0
48964.35,1003070,PANHANDLE EASTERN PIPE LINE CO - ZIONSVILLE,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,48964.35,0.0
49379.174,1003071,TRUNKLINE GAS CO - JOHNSONVILLE,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,49379.174,0.0
60466.168,1003072,TRUNKLINE GAS CO - JOPPA,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,60466.168,0.0
32212.5,1003074,TRUNKLINE GAS CO - NORTH JUDSON,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,32212.5,0.0
12895.122,1003076,TRUNKLINE GAS CO - SHAW,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,12895.122,0.0
13588.348,1003077,MARQUEZ PLANT,,,,,,,,,,,,,2014,"Enbridge Energy Partners, L.P.",100.0,13588.348,0.0
16704.788,1003078,HOBART 277 CRYOGENIC PLANT,,,,,,,,,,,,,2014,"Enbridge Energy Partners, L.P.",100.0,16704.788,0.0
35997.738,1003079,SPRINGTOWN GAS PROCESSING PLANT,,,,,,,,,,,,,2014,"Enbridge Energy Partners, L.P.",100.0,35997.738,0.0
0.0,1003080,RIDGE TREATER,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,0.0,0.0
44849.832,1003081,DAK AMERICAS MISSISSIPPI INC,,,,,,,,,,,,,2014,DAK AMERICAS LLC,100.0,44849.832,0.0
37098.322,1003082,AVINGER GAS PLANT,,,,,,,,,,,,,2014,"Enbridge Energy Partners, L.P.",100.0,37098.322,0.0
97249.728,1003083,JACKALOPE TREATER,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,97249.728,0.0
48747.56,1003084,"Vicinity Energy Trenton, L.P.",,,,,,,,,,,,,2014,"Veolia Environnement North America Operations, Inc.",100.0,48747.56,0.0
23184.41,1003086,BUSCH AGRICULTURAL RESOURCES - MOORHEAD,,,,,,,,,,,,,2014,ANHEUSER-BUSCH INBEV,100.0,23184.41,0.0
55718.394,1003087,SIMPLOT PHOSPHATES,,,,,,,,,,,,,2014,JR SIMPLOT CO,100.0,55718.394,0.0
15309.092,1003088,SOUTH ZYBACH COMPRESSOR STATION,,,,,,,,,,,,,2014,"Enbridge Energy Partners, L.P.",100.0,15309.092,0.0
10966.02,1003090,HOLLY BEACH COMPRESSOR STATION #701,,,,,,,,,,,,,2014,"STINGRAY PIPELINE CO, LLC",100.0,10966.02,0.0
27228.548,1003091,ABRAHAM COMPRESSOR STATION,,,,,,,,,,,,,2014,"Enbridge Energy Partners, L.P.",100.0,27228.548,0.0
50571.504,1003092,Pine Prairie Energy Center,,,,,,,,,,,,,2014,"Plains All American Pipeline, GP",100.0,50571.504,0.0
105804.416,1003093,NUCOR STEEL MEMPHIS INC,,,,,,,,,,,,,2014,Nucor Corporation,100.0,105804.416,0.0
34573.224,1003094,PATTERSON GAS PROCESSING PLANT,,,,,,,,,,,,,2014,"Plains All American Pipeline, LP",100.0,34573.224,0.0
5935.492,1003095,CABOT CORP PAMPA DEVEL OPMENT & MANUFACTURING CENTER,,,,,,,,,,,,,2014,CABOT CORP,100.0,5935.492,0.0
112961.924,1003096,"KAAPA Ethanol Ravenna, LLC",,,,,,,,,,,,,2014,ABENGOA BIOENERGY,100.0,112961.924,0.0
38431.322,1003097,TRINIDAD GAS PROCESSING PLANT,,,,,,,,,,,,,2014,"Enbridge Energy Partners, L.P.",100.0,38431.322,0.0
23654.244,1003098,NOVARTIS PHARMACEUTICALS CORPORATION,,,,,,,,,,,,,2014,NOVARTIS PHARMACEUTICALS CORP,100.0,23654.244,0.0
184842.75,1003099,Charlotte Motor Speedway Landfill V,,,,,,,,,,,,,2014,"REPUBLIC SERVICES, INC",100.0,184842.75,0.0
82705.6,1003100,MODERN LANDFILL,,,,,,,,,,,,,2014,"REPUBLIC SERVICES, INC",100.0,82705.6,0.0
134920.0,1003101,EAST CAROLINA REGIONAL LANDFILL,,,,,,,,,,,,,2014,"REPUBLIC SERVICES, INC",100.0,134920.0,0.0
84428.45,1003102,CARBON LIMESTONE LANDFILL,,,,,,,,,,,,,2014,"REPUBLIC SERVICES, INC",100.0,84428.45,0.0
31553.35,1003103,IMPERIAL Landfill,,,,,,,,,,,,,2014,"REPUBLIC SERVICES, INC",100.0,31553.35,0.0
34595.748,1003104,SHORT CREEK LANDFILL,,,,,,,,,,,,,2014,"REPUBLIC SERVICES, INC",100.0,34595.748,0.0
36133.65,1003105,PINE GROVE Landfill,,,,,,,,,,,,,2014,"REPUBLIC SERVICES, INC",100.0,36133.65,0.0
98648.098,1003106,PANHANDLE EASTERN PIPE LINE CO - HOUSTONIA,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,98648.098,0.0
52336.112,1003108,PANHANDLE EASTERN PIPE LINE CO - MONTEZUMA,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,52336.112,0.0
99513.106,1003109,PANHANDLE EASTERN PIPE LINE CO - OLPE,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,99513.106,0.0
47580.922,1003110,DUTCHESS CO RESOURCE RECOVERY FACILITY,,,,,,,,,,,,,2014,Dutchess County Resource Recovery Agency,100.0,47580.922,0.0
66893.676,1003111,PANHANDLE EASTERN PIPE LINE CO - PLEASANT HILL,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,66893.676,0.0
67629.482,1003113,PANHANDLE EASTERN PIPE LINE CO - TUSCOLA,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,67629.482,0.0
17431.2,1003115,SOUTHWEST GAS STORAGE - BORCHERS,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,17431.2,0.0
29352.208,1003116,TRUNKLINE GAS CO - AMBIA,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,29352.208,0.0
34302.154,1003118,TRUNKLINE GAS CO - DYERSBURG,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,34302.154,0.0
8414.14,1003120,TRUNKLINE GAS CO - EPPS,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,8414.14,0.0
46146.876,1003122,TRUNKLINE GAS CO - INDEPENDENCE,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,46146.876,0.0
35526.54,1003126,TRUNKLINE GAS CO - TUSCOLA,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,35526.54,0.0
86313.446,1003127,GODLEY PLANT,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,86313.446,0.0
127322.92,1003128,Terrell Gas Plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2014,"OCCIDENTAL PETROLEUM CORP; XTO ENERGY, INC; ZPZ Delaware I LLC",54.0; 23.0; 23.0,127322.92,0.0
51722.522,1003129,AKER PLANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2014,"Enbridge Energy Partners, L.P.",100.0,51722.522,0.0
126047.232,1003130,INDIAN BASIN GAS PLANT,,,,,,,,,,,,,2014,ENTERPRISE LLC; OCCIDENTAL PETROLEUM CORP; NGL Ventures LLC; CHEVRON CORP,42.2; 39.1; 16.6; 2.1,126047.232,0.0
15288.852,1003131,STATION #1 - KINGMAN CMP STN,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,15288.852,0.0
36998.89,1003132,CRAWFORDSVILLE ENERGY LLC,,,,,,,,,,,,,2014,CRAWFORDSVILLE ENERGY LLC,100.0,36998.89,0.0
37157.65,1003133,"PEOPLES LANDFILL, INC.",,,,,,,,,,,,,2014,WASTE MANAGEMENT INC,100.0,37157.65,0.0
120259.28,1003134,PAMPA PLANT,,,,,,,,,,,,,2014,CABOT CORP,100.0,120259.28,0.0
77569.852,1003135,CARBON GREEN BIOENERGY,,,,,,,,,,,,,2014,"CARBON GREEN BIOENERGY, LLC",100.0,77569.852,0.0
88092.668,1003136,PRO-TEC Coating Company,,,,,,,,,,,,,2014,"KOBE STEEL USA INC; USS GALVANIZING, INC",50.0; 50.0,88092.668,0.0
53028.85,1003137,HANES MILL ROAD LANDFILL,,,,,,,,,,,,,2014,City of Winston-Salem,100.0,53028.85,0.0
38417.456,1003138,PLAINS END Generating Station,,,,,,,,,,,,,2014,"Polaris Plains End Financing, LLC",100.0,38417.456,0.0
36641.714,1003140,"NGPL Station 195 Haddam, KS",,,,,,,,,,,,,2014,PIPECO LLC,100.0,36641.714,0.0
26148.552,1003141,ENKEI AMERICA INC,,,,,,,,,,,,,2014,"ENKEI AMERICA, INC",100.0,26148.552,0.0
25336.758,1003142,Echo Springs Compressor Station,,,,,,,,,,,,,2014,"Rockies Express Holdings, LLC; COPREX LLC; P&S Project I, LLC",50.0; 25.0; 25.0,25336.758,0.0
,1003144,City of LaGrange Gas Division,0.0,0.0,0.0,129211.1,0.0,0.0,0.0,,,,,,2014,"City of LaGrange, Georgia",100.0,0.0,129211.1
38410.788,1003145,US Army Fort Drum,,,,,,,,,,,,,2014,US GOVERNMENT,,38410.788,0.0
51696.156,1003146,Cargill Incorporated,,,,,,,,,,,,,2014,CARGILL INC,100.0,51696.156,0.0
47475.0,1003147,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,,,,,,,,,,,,,2014,Blount County; City of Maryville; City of Alcoa,40.0; 30.0; 30.0,47475.0,0.0
30010.56,1003148,FLORIDA GAS TRANSMISSION COMPANY - TRENTON,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP; Kinder Morgan",50.0; 50.0,30010.56,0.0
4680.846,1003149,FLORIDA GAS TRANSMISSION COMPANY - VIDOR,,,,,,,,,,,,,2014,"Kinder Morgan; ENERGY TRANSFER PARTNERS, LP",50.0; 50.0,4680.846,0.0
176584.236,1003150,"Valero Renewable Fuels Campany LLC, dba Valero Albion Plant",,,,,,,,,,,,,2014,Valero Energy Coporation,100.0,176584.236,0.0
119965.902,1003151,Pearl River Campus,,,,,,,,,,,,,2014,"PFIZER, INC",100.0,119965.902,0.0
26419.834,1003152,PANHANDLE EASTERN PIPE LINE CO - EDGERTON,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,26419.834,0.0
60073.714,1003153,PANHANDLE EASTERN PIPE LINE CO - GLENARM,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,60073.714,0.0
21339.834,1003154,PANHANDLE EASTERN PIPE LINE CO - GREENSBURG,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,21339.834,0.0
,1003155,Metropolitan Utilities District of Omaha,0.0,0.0,0.0,1784606.0,0.0,0.0,0.0,,90319.0,,,,2014,Metropolitan Utilities District,100.0,90319.0,1784606.0
51626.656,1003156,FLAKEBOARD AMERICA LIMITED,,,,,,,,,,,,,2014,FLAKEBOARD AMERICA LTD,100.0,51626.656,0.0
58323.18,1003157,SNF Holding Company,,,,,,,,,,,,,2014,SNF Holding Company,100.0,58323.18,0.0
67184.466,1003158,CROSSTEX PROCESSING SERVICES LLC - RIVERSIDE FRACTIONATION,0.0,0.0,1156783.6,0.0,0.0,0.0,0.0,,,,,,2014,"Crosstex Processing Services, LLC",100.0,67184.466,1156783.6
96054.412,1003160,Air Products La Porte Facility,,,,,,,,,,,,,2014,AIR PRODUCTS & CHEMICALS INC,100.0,96054.412,0.0
18319.5,1003163,Brookfield Avenue Landfill,,,,,,,,,,,,,2014,NEW YORK CITY DEPARTMENT OF ENVIRONMENTAL PROTECTION,100.0,18319.5,0.0
20723.872,1003165,"Wapiti Operating, LLC - INTERPLANETARY COMPRESSOR STATION",,,,,,,,,,,,,2014,"EnerVest Operating, LLC",100.0,20723.872,0.0
95649.882,1003170,Silver Creek Processing Plant,,,,,,,,,,,,,2014,Crosstex CCNG Processing Ltd,100.0,95649.882,0.0
29633.188,1003171,GODLEY COMPRESSOR STATION,,,,,,,,,,,,,2014,CROSSTEX NORTH TEXAS GATHERING LP,100.0,29633.188,0.0
41913.892,1003172,Crouch Compressor Station,,,,,,,,,,,,,2014,Crosstex North Texas Gathering LP,100.0,41913.892,0.0
85904.062,1003174,GI 47 A (Complex ID # 20046),,,,,,,,,,,,,2014,"Fieldwood Energy, LLC",100.0,85904.062,0.0
62147.916,1003175,"CORONA ENERGY PARTNERS, Ltd",,,,,,,,,,,,,2014,"CORONA ENERGY PARTNERS, LTD",100.0,62147.916,0.0
46070.974,1003176,ANHEUSER BUSCH LLC,,,,,,,,,,,,,2014,ANHEUSER-BUSCH INBEV,100.0,46070.974,0.0
31066.322,1003177,MI 622 C (Complex ID # 10225),,,,,,,,,,,,,2014,"Fieldwood Energy, LLC",100.0,31066.322,0.0
80868.106,1003178,Jarvis Compressor Station,,,,,,,,,,,,,2014,"Crosstex North Texas Gathering, LP",100.0,80868.106,0.0
56512.088,1003181,White Settlement Compressor Station,,,,,,,,,,,,,2014,Crosstex North Texas Gathering LP,100.0,56512.088,0.0
56759.12,1003182,COMMERCE REFUSE TO ENERGY FACILITY,,,,,,,,,,,,,2014,Los Angeles County Sanitation Districts,100.0,56759.12,0.0
27448.812,1003185,Pelican Processing Plant,,,,,,,,,,,,,2014,"ENTERPRISE PRODUCTS PARTNERS, LP",100.0,27448.812,0.0
53802.948,1003186,"INEOS Americas, LLC",,,,,,,,,,,,,2014,Axiall Corporation,100.0,53802.948,0.0
35362.416,1003187,"WM BOLTHOUSE FARMS, INC.",,,,,,,,,,,,,2014,CAMPBELL SOUP CO,100.0,35362.416,0.0
36419.864,1003188,3M BROWNWOOD,,,,,,,,,,,,,2014,3M Company,100.0,36419.864,0.0
140793.924,1003190,SOUTH TEXAS ELECTRIC COOP,,,,,,,,,,,,,2014,"SOUTH TEXAS ELECTRIC COOPERATIVE, INC",100.0,140793.924,0.0
65426.148,1003191,FLORIDA GAS TRANSMISSION COMPANY - WIGGINS,,,,,,,,,,,,,2014,"Kinder Morgan; ENERGY TRANSFER PARTNERS, LP",50.0; 50.0,65426.148,0.0
30072.428,1003192,FLORIDA GAS TRANSMISSION COMPANY - ZACHARY,,,,,,,,,,,,,2014,"Kinder Morgan; ENERGY TRANSFER PARTNERS, LP",50.0; 50.0,30072.428,0.0
43080.71,1003193,PANHANDLE EASTERN PIPE LINE CO - ALVA N HOPETON,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,43080.71,0.0
29350.456,1003194,PANHANDLE EASTERN PIPE LINE CO - CASHION,,,,,,,,,,,,,2014,"ENERGY TRANSFER PARTNERS, LP",100.0,29350.456,0.0
921158.186,1003195,"Ironside Energy, LLC",,,,,,,,,,,,,2014,PRIMARY ENERGY RECYCLING HOLDINGS LLC,100.0,921158.186,0.0
147501.25,1003198,Scholl Canyon Landfill,,,,,,,,,,,,,2014,Los Angeles County Sanitation Districts,100.0,147501.25,0.0
126594.276,1003199,PUENTE HILLS LANDFILL AND ENERGY RECOVERY,,,,,,,,,,,,,2014,Los Angeles County Sanitation Districts,100.0,126594.276,0.0
107544.968,1003200,Covanta Stanislaus Inc.,,,,,,,,,,,,,2014,COVANTA HOLDINGS CORP,100.0,107544.968,0.0
935628.118,1003201,ALCOA WORLD ALUMINA ATLANTIC,,,,,,,,,,,,,2014,ALCOA INC; Alumina Ltd,60.0; 40.0,935628.118,0.0
52252.25,1003202,Fairmead Solid Waste Disposal Site,,,,,,,,,,,,,2014,Madera County Public Works,100.0,52252.25,0.0
,1003203,"Northern States Power Company, A Minnesota Corporation",0.0,0.0,0.0,5070962.0,0.0,0.0,0.0,,48339.448,,,,2014,XCEL ENERGY INC,100.0,48339.448,5070962.0
528944.588,1003204,GATEWAY ENERGY & COKE CO LLC,,,,,,,,,,,,,2014,SUNCOKE ENERGY,100.0,528944.588,0.0
28419.686,1003205,Abbott Nutrition - A Division of Abbott Laboratories,,,,,,,,,,,,,2014,ABBOTT LABORATORIES,100.0,28419.686,0.0
20442.624,1003206,GERBER PRODUCTS CO,,,,,,,,,,,,,2014,Nestle USA,100.0,20442.624,0.0
113643.5,1003207,VOLUNTEER REGIONAL LANDFILL SCOTT SOLID,,,,,,,,,,,,,2014,"WASTE CONNECTIONS, INC",100.0,113643.5,0.0
70805.584,1003208,ARMSTRONG WORLD IND MARIETTA CEILING PLT,,,,,,,,,,,,,2014,ARMSTRONG WORLD INDUSTRIES INC,100.0,70805.584,0.0
25027.328,1003209,Amber Junction Compressor Station,,,,,,,,,,,,,2014,"ENABLE MIDSTREAM PARTNERS, LP",100.0,25027.328,0.0
93411.866,1003211,Chandler Compressor Station/Wilburton Compressor Station,,,,,,,,,,,,,2014,"ENABLE MIDSTREAM PARTNERS, LP",100.0,93411.866,0.0
194498.368,1003212,WISE ALLOYS LLC-ALLOYS PLANT,,,,,,,,,,,,,2014,WISE METALS GROUP,100.0,194498.368,0.0
105802.652,1003213,"WISE ALLOYS, LLC - Alabama Reclamation Plant",,,,,,,,,,,,,2014,WISE METALS GROUP,100.0,105802.652,0.0
